list_name,name,label,country,state,province,district
facilities,17008,Mdimba,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17009,Mfuto,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17010,Mgao,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17011,Michenga,Tanzania,Tanzania,Lindi,Ruangwa
facilities,17012,Michenjele,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17013,Migeregere,Tanzania,Tanzania,Lindi,Kilwa
facilities,17014,Mihambwe,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17015,Mihima,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17016,Mihima,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17017,Mihumo,Tanzania,Tanzania,Lindi,Liwale
facilities,17018,Mijelejele,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17019,Mikangaula,Tanzania,Tanzania,Mtwara,Nanyumbu
facilities,17020,Mikole,Tanzania,Tanzania,Lindi,Kilwa
facilities,17021,Mikoma,Tanzania,Tanzania,Lindi,Kilwa
facilities,17022,Mikumbi,Tanzania,Tanzania,Mtwara,Newala
facilities,17023,Mikunya,Tanzania,Tanzania,Lindi,Liwale
facilities,17024,Mikuva,Tanzania,Tanzania,Mtwara,Nanyumbu
facilities,17025,Milola,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17026,Mingoyo,Tanzania,Tanzania,Lindi,Lindi MC
facilities,17027,Mingumbi,Tanzania,Tanzania,Lindi,Kilwa
facilities,17028,Minyembe,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17029,Mipingo,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17030,Mirui,Tanzania,Tanzania,Lindi,Liwale
facilities,17031,Miteja,Tanzania,Tanzania,Lindi,Kilwa
facilities,17032,Mitesa,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17033,Mitole,Tanzania,Tanzania,Lindi,Kilwa
facilities,17034,Mitwero,Tanzania,Tanzania,Lindi,Lindi MC
facilities,17035,Mivanga,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17036,Mkanga,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17037,Mkarango,Tanzania,Tanzania,Lindi,Kilwa
facilities,17038,Mkoka,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17039,Mkola,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17040,Mkoma I,Tanzania,Tanzania,Mtwara,Newala
facilities,17041,Mkoma II,Tanzania,Tanzania,Mtwara,Newala
facilities,17042,Mkongi,Tanzania,Tanzania,Mtwara,Newala
facilities,17043,Mkonjowano,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17044,Mkonoma,Tanzania,Tanzania,Mtwara,Nanyumbu
facilities,17045,Mkoreha,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17046,Mkotokuyana,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17047,Mkululu,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17048,Mkumbaru,Tanzania,Tanzania,Mtwara,Nanyumbu
facilities,17049,Mkumbululu,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17050,Mkundi Amani,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17051,Mkundi,Tanzania,Tanzania,Lindi,Liwale
facilities,17052,Mkunwa,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17053,Mkunya,Tanzania,Tanzania,Mtwara,Newala
facilities,17054,Mkutano,Tanzania,Tanzania,Lindi,Liwale
facilities,17055,Mkutimango,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17056,Mkwedu,Tanzania,Tanzania,Mtwara,Newala
facilities,17057,Mkwedu,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17058,Mkwiti,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17059,Mlembwe,Tanzania,Tanzania,Lindi,Liwale
facilities,17060,Mnacho,Tanzania,Tanzania,Lindi,Ruangwa
facilities,17061,Mnali,Tanzania,Tanzania,Lindi,Lindi MC
facilities,17062,Mnali,Tanzania,Tanzania,Mtwara,Newala
facilities,17063,Mnavira,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17064,Mnima,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17065,Mnolela,Tanzania,Tanzania,Mtwara,Newala
facilities,17066,Mnolela,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17067,Mnongodi,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17068,Mnyambe,Tanzania,Tanzania,Mtwara,Newala
facilities,17069,Mnyawi,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17070,Mnyeu,Tanzania,Tanzania,Mtwara,Newala
facilities,17071,Moka,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17072,Mpalu,Tanzania,Tanzania,Mtwara,Newala
facilities,17073,Mpanyani/Mpandagani,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17074,Mpapura,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17075,Mpara,Tanzania,Tanzania,Lindi,Kilwa
facilities,17076,Mpengele,Tanzania,Tanzania,Lindi,Liwale
facilities,17077,Mpeta,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17078,Mpigamiti,Tanzania,Tanzania,Lindi,Liwale
facilities,17079,Mpilipili,Tanzania,Tanzania,Mtwara,Newala
facilities,17080,Mpindimbi,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17081,Mpirani,Tanzania,Tanzania,Mtwara,Newala
facilities,17082,Mpiruka,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17083,Mpopera,Tanzania,Tanzania,Lindi,Kilwa
facilities,17084,Mputwa,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17085,Msangamkuu,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17086,Msimbati,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17087,Mtakuja,Tanzania,Tanzania,Lindi,Ruangwa
facilities,17088,Mtama,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17089,Mtandi,Tanzania,Tanzania,Lindi,Kilwa
facilities,17090,Mtawango,Tanzania,Tanzania,Lindi,Liwale
facilities,17092,Mtawatawa,Tanzania,Tanzania,Lindi,Liwale
facilities,17093,Mtende,Tanzania,Tanzania,Lindi,Kilwa
facilities,17094,Mtimbo,Tanzania,Tanzania,Lindi,Ruangwa
facilities,17095,Mtimbwilimbwi,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17096,Mtiniko,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17097,Mtondo,Tanzania,Tanzania,Lindi,Ruangwa
facilities,17098,Mtoni,Tanzania,Tanzania,Lindi,Kilwa
facilities,17099,Mtua,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17100,Mtumbya,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17101,Mtunguru,Tanzania,Tanzania,Mtwara,Newala
facilities,17102,Mtyalambuko,Tanzania,Tanzania,Lindi,Kilwa
facilities,17103,Mumbaka,Tanzania,Tanzania,Mtwara,Masasi TC
facilities,17104,Muungano,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17105,Muungano,Tanzania,Tanzania,Lindi,Kilwa
facilities,17106,Mvuleni,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17107,Mwenge,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17108,Nachingwea,Tanzania,Tanzania,Lindi,Lindi MC
facilities,17109,Nachinyimba,Tanzania,Tanzania,Lindi,Ruangwa
facilities,17110,Nagurukuru,Tanzania,Tanzania,Lindi,Kilwa
facilities,17111,Nahimba,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17112,Nahoro,Tanzania,Tanzania,Lindi,Liwale
facilities,17113,Nahukahuka,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17114,Nainokwe,Tanzania,Tanzania,Lindi,Kilwa
facilities,17115,Naipanga,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17116,Nakingombe,Tanzania,Tanzania,Lindi,Kilwa
facilities,17117,Nakiu,Tanzania,Tanzania,Lindi,Kilwa
facilities,17118,Nakopi,Tanzania,Tanzania,Mtwara,Nanyumbu
facilities,17120,Nalingu,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17121,Namahema,Tanzania,Tanzania,Lindi,Ruangwa
facilities,17122,Namajani,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17123,Namangale,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17124,Namapwia,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17125,Namatunu,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17126,Namatunu,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17127,Namatutwe,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17128,Nambahu,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17129,Nambahu,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17130,Nambalapala,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17131,Nambali,Tanzania,Tanzania,Mtwara,Newala
facilities,17132,Nambilanje,Tanzania,Tanzania,Lindi,Ruangwa
facilities,17133,Nambunga,Tanzania,Tanzania,Mtwara,Newala
facilities,17134,Namgogoli,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17135,Namichiga,Tanzania,Tanzania,Lindi,Ruangwa
facilities,17119,Naliendele,Tanzania,Tanzania,Mtwara,Mtwara/Mikindani MC
facilities,17136,Namihu,Tanzania,Tanzania,Lindi,Liwale
facilities,17137,Namikulo,Tanzania,Tanzania,Lindi,Ruangwa
facilities,17138,Namindondi,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17139,Naminyonga,Tanzania,Tanzania,Mtwara,Newala
facilities,17140,Namisangi,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17141,Namkomolela,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17142,Namkongo,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17143,Nampemba,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17144,Namtumbuka,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17145,Namupa,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17146,Namwanga,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17147,Nandete,Tanzania,Tanzania,Mtwara,Nanyumbu
facilities,17148,Nandete,Tanzania,Tanzania,Lindi,Kilwa
facilities,17149,Nanganga,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17150,Nanganga,Tanzania,Tanzania,Lindi,Ruangwa
facilities,17151,Nangano,Tanzania,Tanzania,Lindi,Liwale
facilities,17152,Nangaru,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17153,Nangomba,Tanzania,Tanzania,Mtwara,Nanyumbu
facilities,17154,Nangunde,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17155,Nanguruwe,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17156,Nanjaru,Tanzania,Tanzania,Lindi,Ruangwa
facilities,17157,Nanjirinji A,Tanzania,Tanzania,Lindi,Kilwa
facilities,17158,Nanyamba,Tanzania,Tanzania,Mtwara,Newala
facilities,17159,Nanyanga,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17160,Nanyindwa,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17161,Naputa,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17163,Narunyu,Tanzania,Tanzania,Lindi,Lindi MC
facilities,17164,Nasindi,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17165,Naujombo,Tanzania,Tanzania,Lindi,Liwale
facilities,17166,Ndapata,Tanzania,Tanzania,Lindi,Liwale
facilities,17167,Ndomondo,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17168,Ndunyungu,Tanzania,Tanzania,Lindi,Liwale
facilities,17169,Ngarambi,Tanzania,Tanzania,Lindi,Kilwa
facilities,17170,Ngongowele,Tanzania,Tanzania,Lindi,Liwale
facilities,17171,Ngumbu,Tanzania,Tanzania,Lindi,Liwale
facilities,17172,Ngunichile,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17173,Ngunja,Tanzania,Tanzania,Lindi,Liwale
facilities,17174,Ngunja,Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17175,Nitekela,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17176,Njengwa,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17177,Ntene,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17178,Ntepeche,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17179,Nyengedi,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17180,Nyundo,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17181,Polisi,Tanzania,Tanzania,Lindi,Lindi MC
facilities,17182,Polisi,Tanzania,Tanzania,Mtwara,Mtwara/Mikindani MC
facilities,17183,Ruhatwe,Tanzania,Tanzania,Lindi,Kilwa
facilities,17184,Ruo,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17185,Ruponda,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17186,Rushungi,Tanzania,Tanzania,Lindi,Kilwa
facilities,17187,Rweje,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17188,Rwelu,Tanzania,Tanzania,Mtwara,Mtwara/Mikindani MC
facilities,17189,Sengenya,Tanzania,Tanzania,Mtwara,Nanyumbu
facilities,17190,Shaurimoyo,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17191,Shuka,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17192,Sindano,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17193,Somanga,Tanzania,Tanzania,Lindi,Kilwa
facilities,17194,Songosongo,Tanzania,Tanzania,Lindi,Kilwa
facilities,17195,Sudi,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17196,Tangazo,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17197,Tawala,Tanzania,Tanzania,Mtwara,Newala
facilities,17198,Tulieni,Tanzania,Tanzania,Lindi,Lindi MC
facilities,17199,Tunduru Leo,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17201,Ulai,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17202,Utimbe,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17203,Zinga Kibaoni,Tanzania,Tanzania,Lindi,Kilwa
facilities,17204,Zinga Miguruwe,Tanzania,Tanzania,Lindi,Kilwa
facilities,17205,Ziwani,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17206,Amani,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17207,Azimio,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17208,CHANDALUA,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17209,Cheleweni,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17210,Chiwana,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17211,Fundimbanga,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17212,Hulia,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17213,Kalulu,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17214,Kazamoyo,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17215,Kidodoma,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17216,Kitalu,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17217,Kitanda,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17218,Ligoma,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17219,Ligunga,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17220,Liwangula,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17221,Lukala,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17222,Lukumbule,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17223,Machemba,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17224,Majimaji,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17225,Makande,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17226,Marumba,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17227,Masuguru,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17228,Mbatamila,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17229,Mbati,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17230,Mbungulaji,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17231,Mchuruka,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17232,Mindu,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17233,Misechela,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17234,Mkapa,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17235,Mkowela,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17236,Mtonya,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17237,Mtwaro,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17238,Muhuwesi,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17239,Naikula,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17240,Nalasi,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17241,Namasakata,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17242,Nampungu,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17243,NAMWINYU,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17244,Nandembo,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17245,NDENYENDE,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17246,Ngapa,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17247,Tinginya,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17248,Wenje,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17249,MAGEREZA MASASI,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17250,Magereza TUNDURU,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17251,MAGEREZA KAMBI YA CHUMVI,Tanzania,Tanzania,Mtwara,Mtwara/Mikindani MC
facilities,17252,MAGEREZA KILWA,Tanzania,Tanzania,Lindi,Kilwa
facilities,17253,MAGEREZA KINGURUNGUNDWA,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17254,MAGEREZA NACHINGWEA,Tanzania,Tanzania,Lindi,Nachingwea
facilities,17255,MAGEREZA NAMAJANI,Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17256,MAGEREZA NEWALA,Tanzania,Tanzania,Mtwara,Newala
facilities,17257,MTONGWELE,Tanzania,Tanzania,Mtwara,Newala
facilities,17258,MAGEREZA LILUNGU,Tanzania,Tanzania,Mtwara,Mtwara/Mikindani MC
facilities,17259,MAGEREZA MAJIMAJI,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17260,MAGEREZA LINDI,Tanzania,Tanzania,Lindi,Lindi MC
facilities,17261,MAGEREZA LIWALE,Tanzania,Tanzania,Lindi,Liwale
facilities,17262,MT KIMWAGA,Tanzania,Tanzania,Lindi,Kilwa
facilities,17263,DINYECHA,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17264,Kawawa,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17265,Kilombero,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17266,Kiwenguro,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17267,Kiyanga,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17268,MSIJUTE,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17269,Narunga,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,19015,St. Gaspar,Tanzania,Tanzania,Singida,Manyoni
facilities,17270,Sabodo,Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17271,NANDEMBO,Tanzania,Tanzania,Lindi,Kilwa
facilities,17272,Semeni,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17273,Likunja,Tanzania,Tanzania,Lindi,Ruangwa
facilities,17274,Mtua Mission,Tanzania,Tanzania,Lindi,Lindi DC
facilities,17276,Luagala (FBO),Tanzania,Tanzania,Mtwara,Tandahimba
facilities,17277,Nanyamba (FBO),Tanzania,Tanzania,Mtwara,Mtwara DC
facilities,17278,St. Benedict (Ndanda),Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17279,Lukuledi (FBO),Tanzania,Tanzania,Mtwara,Masasi DC
facilities,17280,Kajima,Tanzania,Tanzania,Ruvuma,Tunduru
facilities,17281,Asante Nyerere,Tanzania,Tanzania,Kigoma,Kasulu DC
facilities,17282,Azimio,Tanzania,Tanzania,Tabora,Uyui
facilities,17283,Bangwe,Tanzania,Tanzania,Kigoma,Kigoma/Ujiji MC
facilities,17284,Basanza,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17285,Bitale,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17286,Bitare,Tanzania,Tanzania,Kigoma,Kibondo
facilities,17287,Biturana,Tanzania,Tanzania,Kigoma,Kibondo
facilities,17288,Bubango,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17289,Bugaga,Tanzania,Tanzania,Kigoma,Kasulu DC
facilities,17290,Nyamtukuza,Tanzania,Tanzania,Kigoma,Kibondo
facilities,17291,Buhanda,Tanzania,Tanzania,Kigoma,Kigoma/Ujiji MC
facilities,17292,Buhekela,Tanzania,Tanzania,Tabora,Igunga
facilities,17293,Buhigwe,Tanzania,Tanzania,Kigoma,Kasulu DC
facilities,17295,Bukama,Tanzania,Tanzania,Tabora,Igunga
facilities,17296,Bukemba,Tanzania,Tanzania,Tabora,Urambo
facilities,17297,Bukiliro,Tanzania,Tanzania,Kigoma,Kibondo
facilities,17298,Bukoko,Tanzania,Tanzania,Tabora,Igunga
facilities,17299,Bukumbi,Tanzania,Tanzania,Tabora,Uyui
facilities,17300,Bulumbela,Tanzania,Tanzania,Tabora,Igunga
facilities,17301,Bunyambo,Tanzania,Tanzania,Kigoma,Kibondo
facilities,17302,Businde,Tanzania,Tanzania,Kigoma,Kigoma/Ujiji MC
facilities,17303,Busunzu,Tanzania,Tanzania,Kigoma,Kibondo
facilities,17304,Chagu,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17305,Chakulu,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17306,Chankere,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17307,Cheyo,Tanzania,Tanzania,Tabora,Tabora MC
facilities,17308,Chibiso,Tanzania,Tanzania,Tabora,Igunga
facilities,17310,Goweko,Tanzania,Tanzania,Tabora,Uyui
facilities,17311,Gungu,Tanzania,Tanzania,Kigoma,Kigoma/Ujiji MC
facilities,17312,Gwanumpu,Tanzania,Tanzania,Kigoma,Kibondo
facilities,17313,Gwarama,Tanzania,Tanzania,Kigoma,Kibondo
facilities,17314,Herembe,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17315,Heru Juu,Tanzania,Tanzania,Kigoma,Kasulu DC
facilities,17316,Heru Ushingo,Tanzania,Tanzania,Kigoma,Kasulu DC
facilities,17317,Ibiri,Tanzania,Tanzania,Tabora,Uyui
facilities,17318,Nyabibuye,Tanzania,Tanzania,Kigoma,Kibondo
facilities,17319,Ibutamisuzi,Tanzania,Tanzania,Tabora,Igunga
facilities,17320,Igagala,Tanzania,Tanzania,Tabora,Urambo
facilities,17321,Igalula,Tanzania,Tanzania,Tabora,Uyui
facilities,17322,Igalula,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17323,Igalula,Tanzania,Tanzania,Tabora,Sikonge
facilities,17324,Igigwa,Tanzania,Tanzania,Tabora,Sikonge
facilities,17325,Igombemkulu Rd 56,Tanzania,Tanzania,Tabora,Urambo
facilities,17326,Igombemkulu Rd 60,Tanzania,Tanzania,Tabora,Urambo
facilities,17327,Igoweko,Tanzania,Tanzania,Tabora,Igunga
facilities,17328,Igumo,Tanzania,Tanzania,Tabora,Igunga
facilities,17330,Igunguli,Tanzania,Tanzania,Tabora,Urambo
facilities,17331,Igurubi,Tanzania,Tanzania,Tabora,Igunga
facilities,17332,Igwisi,Tanzania,Tanzania,Tabora,Urambo
facilities,17333,Ikomwa,Tanzania,Tanzania,Tabora,Tabora MC
facilities,17334,Ikongolo,Tanzania,Tanzania,Tabora,Uyui
facilities,17335,Ikunguipina,Tanzania,Tanzania,Tabora,Igunga
facilities,17336,Ilagala,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17337,Ilalangulu,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17338,Ilolangulu,Tanzania,Tanzania,Tabora,Uyui
facilities,17339,Imalaseko,Tanzania,Tanzania,Tabora,Uyui
facilities,17340,Imalaupina,Tanzania,Tanzania,Tabora,Urambo
facilities,17341,Ipole,Tanzania,Tanzania,Tabora,Sikonge
facilities,17342,Ipululu,Tanzania,Tanzania,Tabora,Uyui
facilities,17343,Isakamaliwa,Tanzania,Tanzania,Tabora,Igunga
facilities,17344,Isevya,Tanzania,Tanzania,Tabora,Tabora MC
facilities,17345,Ishihimulwa,Tanzania,Tanzania,Tabora,Uyui
facilities,17346,Isikizya,Tanzania,Tanzania,Tabora,Uyui
facilities,17347,Isongwa,Tanzania,Tanzania,Tabora,Urambo
facilities,17348,Isugiro,Tanzania,Tanzania,Tabora,Igunga
facilities,17349,Itaba,Tanzania,Tanzania,Kigoma,Kibondo
facilities,17350,Itaga,Tanzania,Tanzania,Tabora,Tabora MC
facilities,17351,Itebulana,Tanzania,Tanzania,Tabora,Urambo
facilities,17352,Itetemia Lusagi,Tanzania,Tanzania,Tabora,Tabora MC
facilities,17353,Itinka,Tanzania,Tanzania,Tabora,Uyui
facilities,17354,Itumba,Tanzania,Tanzania,Tabora,Igunga
facilities,17355,Itundaukulu,Tanzania,Tanzania,Tabora,Uyui
facilities,17356,Itunduru,Tanzania,Tanzania,Tabora,Igunga
facilities,17357,Izimbili,Tanzania,Tanzania,Tabora,Urambo
facilities,17358,Janda,Tanzania,Tanzania,Kigoma,Kasulu DC
facilities,17359,Kabingo,Tanzania,Tanzania,Kigoma,Kibondo
facilities,17361,Kagunga,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17362,Kaguruka,Tanzania,Tanzania,Kigoma,Kasulu DC
facilities,17363,Kajana,Tanzania,Tanzania,Kigoma,Kasulu DC
facilities,17364,Kakola,Tanzania,Tanzania,Tabora,Tabora MC
facilities,17365,Kakonko,Tanzania,Tanzania,Kigoma,Kibondo
facilities,17366,Kalela,Tanzania,Tanzania,Kigoma,Kasulu DC
facilities,17368,Kalenge,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17369,Kalinzi,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17370,Kaliuwa,Tanzania,Tanzania,Tabora,Urambo
facilities,17371,Kalunde,Tanzania,Tanzania,Tabora,Tabora MC
facilities,17372,Kalya,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17373,Kamara,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17374,Kamsekwa,Tanzania,Tanzania,Tabora,Urambo
facilities,17375,Kanazi,Tanzania,Tanzania,Kigoma,Kasulu DC
facilities,17376,Kandaga,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17377,Kanoge,Tanzania,Tanzania,Tabora,Urambo
facilities,17378,Kanyenye,Tanzania,Tanzania,Tabora,Uyui
facilities,17379,Kanyonza,Tanzania,Tanzania,Kigoma,Kibondo
facilities,17380,Kapala Msenga,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17381,Karago,Tanzania,Tanzania,Kigoma,Kigoma DC
facilities,17382,Kasaka,Tanzania,Tanzania,Kigoma,Kibondo
facilities,17383,Kasandalala,Tanzania,Tanzania,Tabora,Sikonge
